"Pb_Pb" "Mean" "Width" "Dist" "Flactutation" "Temp" "Kink" "eta_s" "Slope_low" "Slope_high" "Max" "Temp_peak" "Width_peak" "Asym_peak" "R" "tau_initial"
21.14 0.4438 1.037 0.6137 1.0395 0.14799 0.27603 0.08695 -1.877 -0.385 0.05392 0.16302 0.140625 0.2864 0.3077 0.05
21.54 0.2422 1.063 0.3859 1.8011 0.15495 0.25971 0.13749 -1.181 -0.703 0.19072 0.26094 0.029625 -0.584 0.9755 0.05
21.78 0.5642 1.005 0.1547 1.1483 0.13521 0.17097 0.08391 0.529 -0.409 0.24016 0.22854 0.125375 -0.2352 0.7445 0.05
22.22 -0.315 0.995 0.9265 1.9575 0.13767 0.18219 0.12001 -1.979 1.487 0.11104 0.23502 0.128375 -0.7344 0.5709 0.05
22.54 0.1022 0.743 1.3379 0.3527 0.15117 0.14003 0.14547 -1.721 1.289 0.24496 0.15078 0.113375 -0.0464 0.8243 0.05
22.98 0.0238 1.495 0.1819 0.8729 0.14457 0.28725 0.11317 0.901 -0.121 0.13312 0.25122 0.065875 0.5488 0.4015 0.05
23.38 0.0770000000000001 0.879 1.0795 0.5669 0.16239 0.23727 0.15345 -1.415 -0.175 0.22096 0.29802 0.070375 0.7632 0.7109 0.05
23.7 -0.6566 0.771 0.0425 1.3455 0.13953 0.21517 0.05047 -1.595 1.277 0.12208 0.19722 0.025375 -0.1072 0.7865 0.05
24.3 -0.3402 1.295 1.4229 1.5291 0.14937 0.20871 0.15877 0.613 0.251 0.23488 0.29586 0.120625 -0.68 0.5975 0.05
24.5 -0.1778 1.171 1.6847 0.9885 0.15477 0.14887 0.02729 -1.553 1.619 0.1 0.24294 0.149625 0.3184 0.5457 0.05
25.02 -0.5642 0.815 0.9809 1.5869 0.13989 0.22231 0.19981 0.961 -0.571 0.0832 0.18246 0.075125 -0.0112 0.4267 0.05
25.3 -0.4774 1.201 0.0867 1.1517 0.16317 0.14343 0.16637 0.283 -0.00099999999999989 0.0904 0.21126 0.049375 -0.504 0.6647 0.05
25.86 -0.5222 1.279 0.2669 0.4445 0.14487 0.27841 0.14889 -1.073 0.797 0.22288 0.2145 0.116375 -0.184 0.9013 0.05
26.14 0.4074 0.665 0.8381 0.8185 0.14553 0.19749 0.10519 0.739 0.875 0.17728 0.12198 0.035375 -0.5424 0.4197 0.05
26.66 0.5194 1.243 0.9129 1.4781 0.16341 0.24815 0.12115 0.241 -0.235 0.1504 0.13386 0.144625 -0.4176 0.7963 0.05
26.86 -0.0238 1.353 0.6103 0.9647 0.14613 0.14479 0.06263 -1.907 -0.895 0.13984 0.22494 0.099125 0.3504 0.9531 0.05
27.26 0.6454 1.087 0.1037 0.7641 0.15381 0.18763 0.04743 0.0430000000000001 1.727 0.06256 0.25338 0.101375 -0.0816 0.9671 0.05
27.98 0.3234 0.549 1.0081 1.8623 0.14181 0.27263 0.03185 -0.323 1.361 0.19408 0.20154 0.107125 0.4912 0.6157 0.05
28.18 -0.6342 0.587 0.5763 0.9035 0.15351 0.17947 0.09075 -0.965 0.131 0.21376 0.1713 0.088875 0.5936 0.3203 0.05
28.54 0.2198 0.795 1.6201 0.4853 0.14739 0.26481 0.18879 0.169 1.121 0.04768 0.19182 0.104125 0.232 0.8425 0.05
29.02 0.1946 1.335 1.1237 1.6549 0.15915 0.16043 0.01551 0.0190000000000001 0.407 0.18016 0.28074 0.032625 0.1616 0.6787 0.05
29.34 -0.0489999999999999 0.823 1.0455 0.7029 0.13659 0.19409 0.01893 -0.143 0.143 0.01792 0.29262 0.095625 0.056 0.5037 0.05
29.82 0.6062 1.455 1.0965 1.1891 0.13599 0.16893 0.13103 -0.131 1.829 0.10864 0.21846 0.090625 0.0208 0.4477 0.05
10.26 -0.3598 1.179 0.3757 0.5499 0.14787 0.23115 0.14357 0.00700000000000012 -0.943 0.07072 0.15402 0.112875 -0.408 0.9265 0.05
10.42 -0.1638 0.595 1.2767 0.3255 0.15669 0.14853 0.04705 -0.941 1.343 0.076 0.1803 0.049625 -0.1968 0.6927 0.05
10.9 0.6902 0.621 0.8177 1.4679 0.14427 0.26073 0.03299 -0.731 -0.865 0.1456 0.2577 0.098125 0.312 0.6745 0.05
11.42 -0.6958 0.685 0.4743 1.9507 0.15255 0.27365 0.07897 -0.305 -0.421 0.11152 0.12954 0.088125 0.0624 0.5555 0.05
11.82 -0.4158 1.331 0.4233 1.1585 0.13893 0.27807 0.03261 0.349 1.127 0.14944 0.21414 0.085125 0.7536 0.8327 0.05
12.14 0.0742 0.981 0.6579 0.4717 0.15399 0.23557 0.06225 -0.767 0.305 0.24256 0.13566 0.144375 -0.0591999999999999 0.3441 0.05
12.78 -0.217 1.147 1.4535 1.2265 0.13779 0.29337 0.11431 -1.649 -0.133 0.1408 0.2793 0.057125 -0.6288 0.5835 0.05
12.94 -0.021 1.307 1.6473 1.8249 0.14637 0.18525 0.06985 -0.383 1.031 0.20128 0.19578 0.137125 -0.7952 0.7319 0.05
13.34 0.483 0.777 1.2121 1.5325 0.14355 0.28351 0.15915 -0.983 1.559 0.03904 0.18174 0.140125 -0.0911999999999999 0.4379 0.05
13.82 -0.1862 0.545 0.3179 0.4037 0.13515 0.21891 0.18043 0.187 0.521 0.12688 0.20802 0.065125 0.1776 0.4421 0.05
14.34 -0.0881999999999999 1.121 0.0391 1.1143 0.15879 0.21449 0.04135 -1.715 0.881 0.07744 0.20118 0.040625 -0.5232 0.3147 0.05
14.66 0.3066 1.491 1.3991 0.8151 0.15771 0.18253 0.01817 -0.887 0.383 0.01024 0.2397 0.133375 -0.36 0.6073 0.05
14.86 -0.4214 1.015 0.0153 1.9235 0.15459 0.13697 0.13217 -1.295 0.833 0.1312 0.29766 0.090875 -0.3344 0.7753 0.05
15.58 0.2366 0.651 0.9707 1.2775 0.14265 0.14547 0.19031 -0.329 -0.319 0.04576 0.24618 0.149375 0.2704 0.8775 0.05
15.7 0.5054 0.943 0.9333 1.5767 0.15999 0.16689 0.09151 0.841 0.587 0.2272 0.21342 0.039875 0.2416 0.3049 0.05
16.22 -0.6118 0.867 1.1407 0.7879 0.15309 0.24305 0.07745 0.919 1.805 0.0256 0.25266 0.139875 -0.00480000000000003 0.6395 0.05
16.66 0.6342 1.465 0.6987 0.8661 0.14505 0.25053 0.19905 -1.871 -0.091 0.18256 0.16158 0.104875 -0.2896 0.6871 0.05
16.98 -0.2618 0.529 0.7871 1.4067 0.15141 0.22809 0.18499 0.535 1.895 0.08272 0.1335 0.069125 -0.2384 0.9657 0.05
17.58 -0.6538 0.933 0.5083 1.6379 0.13641 0.20769 0.12153 -1.163 -0.217 0.22432 0.26526 0.132125 0.5008 0.4589 0.05
17.7 0.0854 1.229 1.4807 1.7807 0.14037 0.16349 0.08353 -0.629 0.347 0.01648 0.2559 0.080625 0.7088 0.3567 0.05
18.06 -0.133 0.723 0.9945 1.1177 0.16299 0.25495 0.14053 -1.403 1.445 0.2032 0.29622 0.027875 -0.5104 0.8537 0.05
18.62 -0.3682 1.077 1.2461 0.9681 0.14679 0.20055 0.02691 -1.883 0.485 0.24928 0.16842 0.030625 0.6768 0.6129 0.05
19.14 0.3206 1.025 0.8959 0.4377 0.15909 0.27977 0.15763 0.145 -0.721 0.02944 0.27498 0.043625 -0.2704 0.5303 0.05
19.54 0.3598 1.113 1.5419 0.7335 0.14319 0.17675 0.14737 0.421 1.973 0.21424 0.12522 0.102125 0.3984 0.8033 0.05
19.62 -0.4522 1.345 0.5967 0.9069 0.16191 0.15533 0.16409 0.781 -0.379 0.11056 0.2739 0.117875 0.5296 0.4855 0.05
20.06 0.6482 1.399 1.0251 1.3047 0.13965 0.24679 0.05389 0.643 -0.0189999999999999 0.17152 0.1407 0.036125 -0.4656 0.7781 0.05
20.74 0.539 0.895 0.2227 1.6685 0.14115 0.24067 0.03679 -1.571 1.697 0.19456 0.2289 0.095125 -0.6864 0.8215 0.05
21.1 0.1134 0.715 0.1513 1.0565 0.16377 0.15873 0.05085 -0.593 -0.589 0.18928 0.18822 0.053125 0.376 0.9909 0.05
21.34 0.2702 0.513 1.1781 1.8759 0.16119 0.22197 0.18461 -1.151 -0.517 0.10192 0.16626 0.034875 -0.1584 0.6619 0.05
21.94 -0.0546 0.671 1.5181 1.0191 0.13701 0.18967 0.05807 -0.185 -0.907 0.03712 0.15834 0.051875 0.2224 0.8985 0.05
22.18 -0.497 1.241 1.3447 0.6349 0.13569 0.14037 0.09759 -0.461 1.505 0.12256 0.28326 0.074875 0.0144 0.9111 0.05
22.62 0.035 1.049 1.3855 1.8453 0.16059 0.27161 0.01627 0.463 0.107 0.06592 0.2685 0.078125 0.1456 0.9825 0.05
22.9 0.2114 1.405 0.0833 1.7161 0.15525 0.17879 0.02159 -0.0529999999999999 0.701 0.15424 0.17274 0.147375 0.456 0.6325 0.05
23.5 0.5838 0.799 1.3175 0.3391 0.14211 0.13629 0.10139 -1.601 0.197 0.18448 0.2613 0.115375 0.0848000000000001 0.4071 0.05
23.66 -0.3234 1.293 0.7531 1.7467 0.16479 0.29881 0.19449 -0.119 0.773 0.09136 0.19542 0.121625 -0.4304 0.5219 0.05
24.14 0.413 1.271 1.0829 0.6825 0.15033 0.20157 0.06567 0.583 -0.553 0.23296 0.2865 0.109625 0.6 0.9335 0.05
24.66 0.00419999999999998 1.439 0.5593 0.6519 0.14895 0.15295 0.17435 0.0909999999999997 1.295 0.21136 0.22206 0.064625 -0.7312 0.4169 0.05
24.94 -0.0741999999999999 1.203 1.6881 1.6073 0.14853 0.28895 0.13711 -0.503 -0.673 0.17392 0.15042 0.106625 0.7952 0.7529 0.05
25.46 0.1526 0.611 0.1275 0.3969 0.14997 0.19443 0.11849 -1.481 0.077 0.04912 0.2343 0.111875 -0.7504 0.8677 0.05
25.9 0.175 0.577 0.2601 1.3727 0.13851 0.13221 0.07365 -1.043 1.601 0.136 0.17562 0.058125 0.328 0.3413 0.05
26.26 -0.2982 0.839 0.6307 0.9987 0.14529 0.25733 0.01057 0.727 -0.793 0.1624 0.22062 0.083875 -0.648 0.3721 0.05
26.42 -0.6174 1.083 1.5929 0.5091 0.15795 0.26889 0.08733 -1.955 1.085 0.16528 0.20622 0.124125 -0.1904 0.8061 0.05
27.14 -0.5278 1.443 0.7157 0.9341 0.14061 0.20905 0.12685 -1.775 0.671 0.02176 0.14178 0.076125 -0.1104 0.4743 0.05
27.3 -0.567 0.975 0.1785 1.5019 0.15585 0.21823 0.16599 -1.241 1.847 0.23824 0.1479 0.092875 0.4368 0.7347 0.05
27.82 -0.5334 0.907 1.1101 0.7743 0.16233 0.16757 0.11203 0.229 -0.259 0.1168 0.1209 0.129375 -0.5552 0.5065 0.05
28.06 0.3794 0.813 0.8653 1.2163 0.16395 0.23285 0.10557 -1.397 1.733 0.09712 0.2919 0.126625 0.5712 0.5429 0.05
28.5 0.5978 1.187 0.2907 1.9745 0.15069 0.26583 0.12913 -0.821 0.227 0.09472 0.1911 0.047375 0.6448 0.3847 0.05
28.86 -0.231 1.367 0.5389 1.3217 0.15633 0.19783 0.16979 -0.221 0.923 0.06016 0.23682 0.027125 0.6128 0.9545 0.05
29.46 0.4326 0.849 1.6099 1.4407 0.15189 0.17131 0.09721 0.949 1.271 0.05632 0.2271 0.062375 -0.6032 0.5695 0.05
29.7 0.4606 0.745 0.3553 0.5873 0.14727 0.29269 0.15193 0.319 1.175 0.22048 0.24366 0.071875 0.1104 0.7165 0.05
10.06 0.0993999999999999 1.125 0.0085 0.5227 0.14235 0.20735 0.01855 -0.935 1.157 0.1384 0.23646 0.062625 -0.296 0.9055 0.05
10.66 0.651 1.061 1.5249 0.6111 0.15045 0.21789 0.05883 0.193 1.535 0.12592 0.1983 0.122375 0.7376 0.4981 0.05
11.06 -0.5502 0.711 0.7225 1.0905 0.14535 0.22775 0.04477 -0.911 -0.751 0.06352 0.29694 0.077125 0.4176 0.4155 0.05
11.38 -0.427 1.251 0.8755 0.9375 0.15201 0.23693 0.18081 -1.283 -0.805 0.07792 0.18642 0.146625 0.712 0.5989 0.05
11.86 0.161 0.753 0.8075 1.7399 0.14841 0.17913 0.16561 -0.0169999999999999 -0.685 0.04672 0.13314 0.100125 -0.5968 0.3931 0.05
12.38 -0.1526 0.787 0.5321 1.9031 0.13677 0.17233 0.15497 -0.563 0.827 0.01456 0.21378 0.032375 0.5776 0.7025 0.05
12.7 0.5726 0.989 1.0183 1.2095 0.16473 0.19953 0.14851 0.109 1.265 0.01888 0.19002 0.119875 -0.392 0.9279 0.05
13.14 -0.1694 1.207 0.6953 1.2639 0.15519 0.15975 0.02881 0.445 0.0409999999999999 0.08848 0.28218 0.136125 0.648 0.9489 0.05
13.26 0.287 1.475 0.3043 1.5223 0.13605 0.23897 0.13901 0.307 0.953 0.17872 0.20658 0.148375 0.2256 0.8971 0.05
13.78 0.4746 0.883 0.9367 0.4173 0.15303 0.21075 0.13369 -1.253 -0.313 0.23248 0.1533 0.050125 0.2992 0.9797 0.05
14.3 -0.6398 0.949 0.2329 1.9473 0.15447 0.26923 0.08429 -0.497 1.853 0.16768 0.27606 0.096375 -0.0432 0.4953 0.05
14.5 0.6958 1.323 1.3923 1.6175 0.13707 0.22129 0.08619 -1.811 0.641 0.07456 0.13494 0.085625 0.2192 0.6353 0.05
14.82 -0.343 0.637 0.3485 1.3421 0.15543 0.13935 0.19335 -0.509 0.887 0.22768 0.14322 0.134625 0.0688000000000001 0.6507 0.05
15.22 -0.2702 1.305 1.6745 1.1245 0.14775 0.16145 0.15839 -0.191 1.685 0.24736 0.2811 0.071625 0.3632 0.5443 0.05
15.66 0.231 1.409 1.2087 0.3799 0.15375 0.16825 0.12267 -1.157 -0.391 0.09232 0.25446 0.056125 -0.6448 0.3357 0.05
16.18 -0.0601999999999999 0.923 0.2635 0.5431 0.14187 0.27569 0.07099 -0.245 0.605 0.02272 0.12378 0.073625 -0.1392 0.3035 0.05
16.46 -0.5306 0.543 1.1135 0.8355 0.13821 0.28657 0.09493 0.361 1.493 0.20368 0.16914 0.080375 0.4144 0.7725 0.05
17.06 -0.0461999999999999 1.453 1.0659 1.6447 0.16065 0.25699 0.04857 -1.709 -0.823 0.14368 0.19218 0.130375 -0.4688 0.8131 0.05
17.38 -0.2226 0.809 0.7599 1.0599 0.16311 0.13527 0.01285 0.559 -0.109 0.1768 0.24258 0.083375 -0.7024 0.4309 0.05
17.86 0.3178 1.369 0.8993 1.9779 0.14379 0.19341 0.03109 -0.0589999999999999 1.709 0.15088 0.2307 0.044375 -0.552 0.3259 0.05
18.02 -0.413 1.095 1.4399 1.8861 0.14589 0.26515 0.19791 -1.217 -0.0309999999999999 0.2176 0.22026 0.048625 0.1712 0.9433 0.05
18.74 0.4242 0.597 0.9775 0.9511 0.14685 0.13323 0.18119 0.955 -0.565 0.1984 0.25698 0.090125 0.4528 0.6367 0.05
19.06 -0.6594 1.051 0.8245 1.6957 0.16089 0.25019 0.09987 0.703 0.119 0.04 0.1569 0.041125 -0.4848 0.8873 0.05
19.3 0.3374 0.617 1.1815 1.8555 0.16401 0.21177 0.03603 -0.431 -0.193 0.22384 0.17706 0.103375 0.6864 0.5737 0.05
19.74 0.5586 0.827 0.0527 1.8181 0.14721 0.22945 0.16675 -1.859 0.329 0.09808 0.26382 0.143625 -0.1616 0.7123 0.05
20.34 0.6146 1.117 0.0969 1.0327 0.15087 0.27875 0.05427 0.817 -0.913 0.10144 0.23214 0.105875 -0.5136 0.7571 0.05
20.7 -0.371 1.023 0.6477 0.3323 0.16245 0.29439 0.10405 -0.833 1.337 0.0712 0.29298 0.068875 0.504 0.8453 0.05
20.98 0.5222 0.519 1.5589 1.1687 0.14979 0.23251 0.01703 -0.773 0.713 0.15952 0.27246 0.060375 -0.7536 0.8285 0.05
21.3 0.637 1.185 0.4675 0.5805 0.15957 0.25563 0.11811 -0.653 1.937 0.19696 0.17814 0.099625 -0.728 0.4575 0.05
21.86 0.0294 0.537 0.5865 0.4785 0.15807 0.29745 0.06871 -1.469 -0.583 0.20896 0.24762 0.127625 -0.264 0.5331 0.05
22.02 -0.455 1.499 1.3209 1.0123 0.15135 0.15499 0.02501 -0.125 -0.505 0.11728 0.1623 0.046625 0.6352 0.5849 0.05
22.7 -0.5922 0.773 1.6507 0.7845 0.15663 0.26141 0.14129 -0.353 -0.949 0.1576 0.14142 0.059375 -0.0688 0.3553 0.05
23.02 -0.3094 1.431 0.1649 0.6689 0.14055 0.18287 0.12799 -1.661 1.091 0.17296 0.20226 0.137625 0.3248 0.3609 0.05
23.22 0.4914 1.273 0.4403 0.8797 0.14481 0.17573 0.17207 0.925 1.355 0.02608 0.26814 0.037375 -0.248 0.7473 0.05
23.9 -0.581 0.843 1.5861 1.4101 0.14313 0.20429 0.11241 -1.385 0.317 0.0592 0.28758 0.141875 -0.0144 0.9601 0.05
24.22 0.4186 0.653 1.4093 1.3863 0.14907 0.28181 0.07821 0.631 0.185 0.0304 0.25158 0.052875 0.552 0.4757 0.05
24.7 -0.105 0.669 0.5457 1.2333 0.15267 0.19035 0.18689 -1.913 0.743 0.23728 0.21054 0.025875 -0.4368 0.4407 0.05
24.9 -0.301 1.149 1.2733 1.4747 0.14409 0.14207 0.06073 0.649 1.811 0.03616 0.15186 0.124875 -0.1136 0.6689 0.05
25.54 0.1162 0.725 1.3311 0.6927 0.13527 0.16451 0.07973 -1.541 -0.277 0.08512 0.16338 0.112625 -0.7888 0.6115 0.05
25.98 -0.6734 1.019 1.0217 0.3561 0.16353 0.14683 0.11393 -0.293 0.419 0.184 0.18462 0.111375 0.1232 0.9923 0.05
26.18 0.1974 1.381 1.1475 0.4683 0.13797 0.28555 0.17397 -1.421 0.461 0.1096 0.24042 0.029875 0.2736 0.5583 0.05
26.74 0.021 1.167 0.6171 1.5427 0.15861 0.19545 0.06415 -1.997 1.631 0.05056 0.20478 0.034625 -0.3664 0.8733 0.05
27.06 -0.4942 0.683 0.4777 1.4475 0.13929 0.22265 0.12647 0.511 -0.0669999999999999 0.1888 0.29118 0.066625 -0.6384 0.7879 0.05
27.54 0.189 0.569 1.2257 1.5631 0.15723 0.29099 0.15421 -1.607 1.217 0.13024 0.12846 0.116625 0.0432 0.7305 0.05
27.86 0.0602 1.285 0.3825 1.6787 0.14157 0.24441 0.14661 0.259 1.421 0.21328 0.12018 0.038375 0.0272 0.6829 0.05
28.3 -0.2338 0.861 0.1071 1.3149 0.13995 0.24781 0.03793 -1.019 -0.451 0.12064 0.17382 0.078875 0.7984 0.8005 0.05
28.74 -0.00700000000000001 1.351 1.6235 1.7773 0.16173 0.15125 0.18993 -0.713 0.509 0.1144 0.2235 0.089125 -0.3312 0.5163 0.05
29.18 0.259 1.231 1.4943 0.7709 0.13905 0.27093 0.09189 0.073 1.007 0.24352 0.22638 0.127375 -0.2224 0.8565 0.05
29.42 0.3878 0.967 0.1989 0.8525 0.16011 0.14785 0.04401 -1.055 0.221 0.05536 0.14646 0.108375 0.1488 0.4113 0.05
29.66 -0.1274 0.903 0.3383 0.7403 0.15609 0.18695 0.10747 0.865 1.949 0.14896 0.26418 0.093125 0.52 0.3749 0.05
10.18 0.4214 0.791 0.8619 1.0463 0.16443 0.13085 0.10671 -0.659 0.893 0.13408 0.1443 0.101875 0.7152 0.6899 0.05
10.46 0.1806 0.533 1.1611 0.9307 0.14757 0.24475 0.01171 0.907 0.389 0.05728 0.2505 0.095375 -0.3408 0.8047 0.05
10.98 -0.441 0.869 1.1543 0.9953 0.15897 0.16485 0.14205 -0.707 1.613 0.14704 0.27462 0.103625 -0.7664 0.4505 0.05
11.58 0.6622 1.433 0.9877 1.3761 0.14565 0.19647 0.14699 0.943 -0.367 0.06544 0.23106 0.115875 -0.2416 0.4617 0.05
11.9 -0.651 1.151 0.2839 0.9477 0.13959 0.23999 0.13027 0.661 1.553 0.13792 0.14898 0.137375 -0.168 0.5541 0.05
12.18 -0.1806 0.887 0.3587 1.1449 0.14667 0.28929 0.19107 -1.373 0.233 0.0472 0.15798 0.054125 0.6192 0.5093 0.05
12.54 -0.119 1.071 0.2193 1.6719 0.13749 0.18593 0.01399 -0.299 -0.0549999999999999 0.1696 0.15978 0.058625 0.2832 0.3511 0.05
13.06 -0.4074 1.417 1.0353 0.8763 0.16419 0.21755 0.02615 0.805 0.191 0.21232 0.14862 0.094625 -0.152 0.5765 0.05
13.46 -0.5614 1.267 1.2529 0.6485 0.13857 0.22537 0.12495 0.217 0.377 0.08656 0.28038 0.044125 0.4624 0.3273 0.05
13.7 -0.2114 1.029 1.5963 0.5193 0.16251 0.26855 0.11887 -0.437 -0.103 0.03664 0.1839 0.126125 0.4048 0.9475 0.05
14.26 -0.0294 0.965 1.2019 1.9065 0.14601 0.29473 0.16751 0.595 1.103 0.17344 0.26166 0.123875 -0.6576 0.9209 0.05
14.42 0.581 0.719 0.4607 0.4751 0.14343 0.15907 0.09683 -1.619 1.079 0.21664 0.19038 0.042375 -0.5808 0.5261 0.05
15.18 0.2086 1.223 1.4909 1.2673 0.14811 0.14275 0.04173 -0.815 0.941 0.05824 0.12594 0.069625 -0.7088 0.4085 0.05
15.5 0.0462 1.387 0.8211 1.9711 0.15003 0.23829 0.19867 -0.377 1.667 0.2392 0.19614 0.073375 0.0304 0.3343 0.05
15.74 -0.483 1.291 1.3651 1.0531 0.14145 0.13833 0.18157 -0.599 -0.481 0.20032 0.18066 0.139125 -0.2128 0.8271 0.05
16.34 -0.6874 1.365 0.6511 1.5971 0.16281 0.20973 0.10937 -1.895 -0.433 0.2248 0.25842 0.061375 0.136 0.5905 0.05
16.7 -0.2478 1.349 0.9435 1.7501 0.13719 0.25393 0.04819 -0.881 -0.697 0.03088 0.26958 0.091875 0.0880000000000001 0.9041 0.05
17.14 0.5334 1.165 0.5491 1.2129 0.15627 0.15261 0.13331 0.877 1.205 0.2416 0.20946 0.031125 -0.4272 0.8859 0.05
17.22 0.4046 0.983 0.1105 1.0973 0.15183 0.14581 0.12077 -0.257 -0.541 0.0112 0.27714 0.057375 0.3312 0.9405 0.05
17.98 0.3346 1.489 0.2533 0.7267 0.16365 0.19103 0.06643 -0.455 0.0349999999999999 0.10384 0.20262 0.027375 0.5552 0.3679 0.05
18.18 0.3542 1.043 1.5555 1.4509 0.16095 0.28385 0.15269 0.391 -0.757 0.18736 0.26454 0.036875 0.1872 0.6997 0.05
18.5 -0.2562 1.317 0.5933 0.7437 0.14511 0.25801 0.19411 -0.545 1.313 0.08944 0.17598 0.045375 -0.7792 0.9685 0.05
18.86 -0.0182 0.639 1.0863 1.1823 0.13611 0.27399 0.05845 -1.547 0.665 0.24544 0.21666 0.133125 -0.3184 0.3133 0.05
19.22 0.6006 0.831 0.4131 1.9439 0.16017 0.27637 0.08011 -0.107 1.823 0.11392 0.21774 0.146875 0.0368000000000001 0.4799 0.05
19.7 0.1274 0.603 1.0897 0.6213 0.14241 0.19919 0.10481 -0.0349999999999999 1.397 0.208 0.28722 0.143375 0.7664 0.6605 0.05
20.26 -0.329 0.729 0.0119 1.7637 0.14871 0.25189 0.03983 0.481 0.095 0.232 0.22134 0.105625 0.1936 0.9783 0.05
20.66 -0.4494 1.085 0.1581 1.2299 0.15075 0.22027 0.03337 -1.727 1.817 0.02512 0.17166 0.117625 0.5328 0.7991 0.05
21.02 -0.0658 1.001 0.9027 0.5941 0.13557 0.23183 0.18727 -1.445 0.275 0.01696 0.23394 0.131125 -0.5072 0.3763 0.05
21.26 -0.609 0.641 0.4947 0.4003 0.15453 0.19137 0.05237 -1.247 -0.325 0.124 0.12162 0.082625 -0.472 0.8495 0.05
21.7 0.6426 1.135 1.4569 1.6991 0.16143 0.21245 0.11355 -1.985 0.0170000000000001 0.10672 0.28974 0.108625 -0.5296 0.6451 0.05
22.14 0.5306 0.751 1.3039 1.8827 0.14175 0.18423 0.08239 -1.475 -0.637 0.22864 0.16518 0.075375 0.1168 0.8999 0.05
22.66 -0.357 0.679 1.6371 0.8219 0.14097 0.13425 0.16447 -1.787 0.575 0.11632 0.16986 0.049875 0.44 0.5191 0.05
22.82 0.0881999999999999 0.503 0.3281 1.3183 0.15393 0.16281 0.07479 -1.091 -0.997 0.19024 0.29982 0.087375 -0.0559999999999999 0.4141 0.05
23.26 0.2982 0.925 1.6167 0.6757 0.15291 0.28283 0.03071 -1.037 1.991 0.16816 0.13098 0.087625 0.248 0.6283 0.05
23.78 0.6818 1.333 0.7939 1.6277 0.14001 0.27025 0.07137 0.751 1.499 0.14032 0.22746 0.065375 0.6992 0.7403 0.05
24.1 0.2618 0.817 0.6919 0.3663 0.14307 0.26107 0.02121 -1.667 1.223 0.07888 0.28506 0.038875 -0.072 0.7515 0.05
24.54 -0.2842 0.693 0.1853 1.5835 0.15729 0.17641 0.06149 0.409 1.703 0.02224 0.24546 0.050375 -0.3856 0.4939 0.05
24.98 0.0126000000000001 1.205 0.6341 1.8283 0.15147 0.15465 0.15611 -1.307 -0.247 0.09376 0.1875 0.141375 0.792 0.4295 0.05
25.42 -0.5166 1.477 1.2869 1.3965 0.14973 0.23523 0.15991 -1.109 1.901 0.16288 0.25374 0.113625 0.6544 0.8719 0.05
25.62 -0.1414 0.553 1.5283 1.5053 0.13863 0.24645 0.09835 0.571 0.533 0.03952 0.14034 0.128875 0.2928 0.5485 0.05
26.02 0.3766 0.775 0.3893 1.4611 0.15819 0.29133 0.08771 -0.167 -0.841 0.12928 0.12918 0.063625 -0.3696 0.3861 0.05
26.7 -0.1106 1.459 1.4127 0.4275 0.14889 0.26549 0.06947 -0.947 -0.919 0.18112 0.20442 0.081625 -0.6832 0.6759 0.05
27.18 -0.6426 0.913 1.3583 1.8589 0.15315 0.29779 0.14319 -1.199 0.737 0.09904 0.19398 0.032875 -0.2864 0.6101 0.05
27.5 0.0714 0.567 0.5151 1.3523 0.15507 0.17199 0.17701 -1.841 1.433 0.15568 0.24186 0.072125 -0.024 0.9965 0.05
27.9 -0.5474 1.109 0.0697 0.3051 0.14415 0.17811 0.13787 0.0789999999999997 -0.205 0.20608 0.2469 0.077625 0.488 0.6059 0.05
28.14 0.4802 1.193 0.0459 1.5393 0.13647 0.20361 0.09341 -0.761 0.821 0.06832 0.13746 0.110375 -0.6256 0.7137 0.05
28.58 -0.3906 0.941 1.6949 0.5601 0.15597 0.17029 0.04629 0.277 0.767 0.15184 0.23862 0.028375 0.3824 0.7739 0.05
28.94 0.4578 0.857 0.9605 0.8865 0.15699 0.14921 0.02425 0.151 0.467 0.19504 0.2127 0.148125 -0.5584 0.7823 0.05
29.5 0.2338 1.259 0.7565 0.4513 0.16071 0.22367 0.17891 0.0369999999999999 1.001 0.052 0.29442 0.121875 -0.1232 0.7207 0.05
29.62 0.1554 0.585 0.7259 0.7981 0.15939 0.20599 0.17283 0.331 -0.787 0.07696 0.15366 0.097625 0.5904 0.8369 0.05
10.38 -0.0518 0.571 0.0595 1.5359 0.16371 0.20837 0.11469 0.337 0.599 0.12016 0.24438 0.101125 0.5072 0.3973 0.05
10.58 0.2254 1.189 1.5147 0.5703 0.15639 0.24237 0.05921 -1.121 -0.955 0.1936 0.23178 0.091625 0.5968 0.4323 0.05
10.94 0.315 1.217 1.1373 1.0361 0.15015 0.17845 0.01019 0.547 1.307 0.13216 0.1677 0.055625 0.2672 0.9811 0.05
11.26 -0.6258 0.769 0.9095 0.9715 0.14247 0.20191 0.10215 -1.847 1.517 0.16576 0.19254 0.087875 0.568 0.3175 0.05
11.62 0.301 1.127 1.6269 0.9239 0.14847 0.25427 0.10633 0.397 1.025 0.09424 0.21954 0.026375 -0.6064 0.3581 0.05
12.26 -0.3542 1.429 0.5525 1.7739 0.15489 0.15057 0.14471 -0.827 0.287 0.15616 0.15618 0.051125 -0.5712 0.4001 0.05
